contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiry,type,mid,pull_date,spread,spread_mid_ratio,S0,dividend_yield,q,r,T,iv_own,iv_diff
SPY260708P00736000,2026-07-02 20:11:51+00:00,736.0,1.35,1.27,1.29,-0.39,-22.413792,873.0,1185,0.1254970263671875,False,REGULAR,USD,2026-07-08,put,1.28,2026-07-04,0.02,0.015625,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.010958904109589041,0.14188087431393667,0.016383847946749186
SPY260708P00737000,2026-07-02 20:09:04+00:00,737.0,1.58,1.43,1.45,-0.26999998,-14.594594,2169.0,551,0.12305564453125,False,REGULAR,USD,2026-07-08,put,1.44,2026-07-04,0.02,0.01388888889,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.010958904109589041,0.13925138382984026,0.016195739298590264
SPY260708P00738000,2026-07-02 20:14:16+00:00,738.0,1.64,1.61,1.63,-0.39999998,-19.607841,1195.0,563,0.120553228149414,False,REGULAR,USD,2026-07-08,put,1.62,2026-07-04,0.02,0.01234567901,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.010958904109589041,0.13660494355713643,0.016051715407722433
SPY260708P00739000,2026-07-02 20:14:59+00:00,739.0,1.83,1.82,1.84,-0.4699999,-20.434778,1001.0,528,0.1182949499511718,False,REGULAR,USD,2026-07-08,put,1.83,2026-07-04,0.02,0.01092896175,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.010958904109589041,0.1342336520840357,0.0159387021328639
SPY260708P00740000,2026-07-02 20:14:45+00:00,740.0,2.03,2.05,2.08,-0.42000008,-17.14286,3939.0,2646,0.1161587408447265,False,REGULAR,USD,2026-07-08,put,2.065,2026-07-04,0.03,0.01452784504,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.010958904109589041,0.13182337703224192,0.01566463618751543
SPY260708P00741000,2026-07-02 20:12:28+00:00,741.0,2.39,2.31,2.34,-0.39999986,-14.336912,2629.0,392,0.1137783935546875,False,REGULAR,USD,2026-07-08,put,2.325,2026-07-04,0.03,0.01290322581,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.010958904109589041,0.1292853960839882,0.015507002529300706
SPY260708P00742000,2026-07-02 20:11:31+00:00,742.0,2.76,2.61,2.64,-0.3900001,-12.380956,3220.0,814,0.1115811499023437,False,REGULAR,USD,2026-07-08,put,2.625,2026-07-04,0.03,0.01142857143,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.010958904109589041,0.1270439707752435,0.015462820872899782
SPY260708P00743000,2026-07-02 20:13:57+00:00,743.0,3.01,2.94,2.97,-0.3399999,-10.149252,4325.0,830,0.1092618371582031,False,REGULAR,USD,2026-07-08,put,2.955,2026-07-04,0.03,0.01015228426,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.010958904109589041,0.12465104154856567,0.015389204390362565
SPY260708P00744000,2026-07-02 20:14:59+00:00,744.0,3.32,3.31,3.35,-0.37000012,-10.027103,2625.0,442,0.1072476971435546,False,REGULAR,USD,2026-07-08,put,3.33,2026-07-04,0.04,0.01201201201,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.010958904109589041,0.12251079443306492,0.015263097289510322
SPY260708P00745000,2026-07-02 20:14:58+00:00,745.0,3.75,3.73,3.77,-0.26999998,-6.7164173,3166.0,839,0.1052335571289062,True,REGULAR,USD,2026-07-08,put,3.75,2026-07-04,0.04,0.01066666667,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.010958904109589041,0.12052971514130796,0.015296158012401764
SPY260708P00746000,2026-07-02 20:14:45+00:00,746.0,4.16,4.12,4.28,-0.24000025,-5.454551,2009.0,1014,0.1045316598510742,True,REGULAR,USD,2026-07-08,put,4.2,2026-07-04,0.16,0.0380952381,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.010958904109589041,0.11815060894753633,0.013618949096462135
SPY260708P00747000,2026-07-02 20:05:09+00:00,747.0,5.11,4.62,4.79,0.24000025,4.928137,1727.0,693,0.1025480371093749,True,REGULAR,USD,2026-07-08,put,4.705,2026-07-04,0.17,0.03613177471,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.010958904109589041,0.11611523205173678,0.013567194942361874
SPY260708P00748000,2026-07-02 20:05:09+00:00,748.0,5.68,5.19,5.37,0.32999992,6.168223,3288.0,381,0.1012663116455078,True,REGULAR,USD,2026-07-08,put,5.28,2026-07-04,0.18,0.03409090909,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.010958904109589041,0.11490364393652742,0.013637332291019627
SPY260708P00749000,2026-07-02 20:01:53+00:00,749.0,6.07,5.71,6.18,0.6000004,10.968928,5429.0,524,0.105904937133789,True,REGULAR,USD,2026-07-08,put,5.945,2026-07-04,0.47,0.07905803196,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.010958904109589041,0.11530715502118596,0.009402217887396966
SPY260708P00750000,2026-07-02 20:08:36+00:00,750.0,6.8,6.37,6.91,0.41000032,6.4162807,2658.0,289,0.1070035589599609,True,REGULAR,USD,2026-07-08,put,6.640000000000001,2026-07-04,0.54,0.0813253012,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.010958904109589041,0.1153842722182305,0.008380713258269598
SPY260708P00751000,2026-07-02 17:27:16+00:00,751.0,7.77,7.11,7.6,1.4200001,22.362207,993.0,102,0.1055387298583984,True,REGULAR,USD,2026-07-08,put,7.355,2026-07-04,0.49,0.06662134602,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.010958904109589041,0.11476760819132181,0.009228878332923407
SPY260708P00753000,2026-07-02 19:50:00+00:00,753.0,8.46,8.64,9.36,0.6700001,8.600771,201.0,173,0.1134732208251953,True,REGULAR,USD,2026-07-08,put,9.0,2026-07-04,0.72,0.08,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.010958904109589041,0.11848251238983454,0.005009291564639237
SPY260708P00754000,2026-07-02 15:35:56+00:00,754.0,10.28,9.52,10.18,1.5199995,17.351591,190.0,66,0.1139004626464843,True,REGULAR,USD,2026-07-08,put,9.85,2026-07-04,0.66,0.06700507614,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.010958904109589041,0.1199517773146756,0.006051314668191296
SPY260708P00755000,2026-07-02 19:51:12+00:00,755.0,11.23,10.39,11.17,1.6999998,17.838404,71.0,55,0.1210415045166015,True,REGULAR,USD,2026-07-08,put,10.78,2026-07-04,0.78,0.07235621521,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.010958904109589041,0.1246427278573175,0.0036012233407159977
SPY260708P00757000,2026-07-02 19:59:53+00:00,757.0,11.88,11.26,13.73,0.5500002,4.8543706,92.0,8,0.1607139593505859,True,REGULAR,USD,2026-07-08,put,12.495,2026-07-04,2.47,0.1976790716,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.010958904109589041,0.12293286318076864,-0.03778109616981727
SPY260708P00760000,2026-07-02 15:22:54+00:00,760.0,15.0,14.17,17.2,-0.25,-1.6393442,11.0,2,0.2038653833007812,True,REGULAR,USD,2026-07-08,put,15.685,2026-07-04,3.03,0.1931781957,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.010958904109589041,0.157865914189168,-0.04599946911161318
SPY260709C00685000,2026-06-29 18:38:41+00:00,685.0,57.04,58.11,61.63,0.0,0.0,1.0,3,0.4860891235351562,True,REGULAR,USD,2026-07-09,call,59.870000000000005,2026-07-04,3.52,0.05879405378,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,,
SPY260709C00695000,2026-06-25 14:01:44+00:00,695.0,39.92,48.14,51.65,0.0,0.0,,5,0.422857333984375,True,REGULAR,USD,2026-07-09,call,49.895,2026-07-04,3.51,0.07034773023,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,,
SPY260709C00700000,2026-06-25 14:01:44+00:00,700.0,35.34,43.15,46.67,0.0,0.0,,5,0.391485577392578,True,REGULAR,USD,2026-07-09,call,44.91,2026-07-04,3.52,0.07837898018,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,,
SPY260709C00705000,2026-06-26 19:59:58+00:00,705.0,27.69,38.18,41.69,0.0,0.0,44.0,44,0.3595034753417968,True,REGULAR,USD,2026-07-09,call,39.935,2026-07-04,3.51,0.08789282584,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,,
SPY260709C00710000,2026-07-02 18:03:06+00:00,710.0,31.31,33.22,36.73,3.6499996,13.19595,9.0,6,0.3280096496582031,True,REGULAR,USD,2026-07-09,call,34.974999999999994,2026-07-04,3.51,0.1003573981,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,,
SPY260709C00719000,2026-06-29 16:33:03+00:00,719.0,22.38,25.63,26.37,0.0,0.0,3.0,4,0.1899495068359375,True,REGULAR,USD,2026-07-09,call,26.0,2026-07-04,0.74,0.02846153846,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,,
SPY260709C00720000,2026-06-25 16:52:28+00:00,720.0,19.2,24.64,25.4,0.0,0.0,,5,0.1862874340820312,True,REGULAR,USD,2026-07-09,call,25.02,2026-07-04,0.76,0.03037569944,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,,
SPY260709C00723000,2026-07-02 16:40:38+00:00,723.0,22.46,21.77,22.51,-2.4800014,-9.9438715,7.0,8,0.1759115612792968,True,REGULAR,USD,2026-07-09,call,22.14,2026-07-04,0.74,0.03342366757,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.12963658307944015,-0.04627497819985665
SPY260709C00724000,2026-07-02 19:59:26+00:00,724.0,21.95,20.85,21.57,1.0100002,4.8233056,4.0,85,0.1734701794433593,True,REGULAR,USD,2026-07-09,call,21.21,2026-07-04,0.72,0.03394625177,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.13638473152702082,-0.03708544791633847
SPY260709C00725000,2026-07-02 20:14:52+00:00,725.0,20.2,19.98,20.61,-3.9899998,-16.494417,4.0,6,0.1695639685058594,True,REGULAR,USD,2026-07-09,call,20.295,2026-07-04,0.63,0.0310421286,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.14160948927553899,-0.027954479230320406
SPY260709C00728000,2026-07-02 13:55:03+00:00,728.0,16.4,17.15,17.8,-4.59,-21.867558,5.0,10,0.1602256829833984,True,REGULAR,USD,2026-07-09,call,17.475,2026-07-04,0.65,0.03719599428,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.14018407746444836,-0.02004160551895004
SPY260709C00729000,2026-07-02 18:12:41+00:00,729.0,15.18,16.24,16.88,-4.3099995,-22.113901,1.0,11,0.1572960247802734,True,REGULAR,USD,2026-07-09,call,16.56,2026-07-04,0.64,0.038647343,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.14002454234151746,-0.017271482438755953
SPY260709C00730000,2026-07-02 19:54:47+00:00,730.0,15.59,15.34,15.97,-3.5200005,-18.419678,225.0,229,0.1544884356689453,True,REGULAR,USD,2026-07-09,call,15.655,2026-07-04,0.63,0.04024273395,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.139646378187993,-0.014842057480952298
SPY260709C00731000,2026-06-29 14:16:03+00:00,731.0,10.35,14.47,15.07,0.0,0.0,10.0,50,0.1516808465576172,True,REGULAR,USD,2026-07-09,call,14.77,2026-07-04,0.6,0.04062288422,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.13959757340961873,-0.01208327314799848
SPY260709C00732000,2026-07-02 18:33:23+00:00,732.0,13.07,13.61,14.17,-3.9700012,-23.298128,13.0,21,0.1485070501708984,True,REGULAR,USD,2026-07-09,call,13.89,2026-07-04,0.56,0.04031677466,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.138925630337244,-0.009581419833654403
SPY260709C00733000,2026-07-02 18:33:23+00:00,733.0,12.26,12.76,13.27,-4.24,-25.696968,5.0,203,0.144967046508789,True,REGULAR,USD,2026-07-09,call,13.015,2026-07-04,0.51,0.03918555513,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.13770131021455992,-0.00726573629422908
SPY260709C00734000,2026-07-02 20:02:34+00:00,734.0,12.1,11.91,12.42,-3.2299995,-21.069796,60.0,128,0.1428308374023437,True,REGULAR,USD,2026-07-09,call,12.165,2026-07-04,0.51,0.04192355117,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.13686864073324173,-0.005962196669101971
SPY260709C00735000,2026-07-02 20:12:48+00:00,735.0,11.0,11.16,11.55,-3.3400002,-23.291492,131.0,1154,0.1395349719238281,True,REGULAR,USD,2026-07-09,call,11.355,2026-07-04,0.39,0.03434610304,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.13689908148683588,-0.002635890436992222
SPY260709C00736000,2026-07-02 20:14:15+00:00,736.0,10.52,10.36,10.69,-2.1899996,-17.230524,111.0,271,0.1360560028076172,True,REGULAR,USD,2026-07-09,call,10.525,2026-07-04,0.33,0.03135391924,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.13522412352007773,-0.000831879287539472
SPY260709C00737000,2026-07-02 19:27:41+00:00,737.0,8.11,9.47,9.89,-4.58,-36.09141,379.0,266,0.1340418627929687,True,REGULAR,USD,2026-07-09,call,9.68,2026-07-04,0.42,0.04338842975,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.13225262410595304,-0.0017892386870156651
SPY260709C00738000,2026-07-02 19:53:13+00:00,738.0,9.26,8.74,9.09,-3.9399996,-29.848484,499.0,558,0.1314173773193359,True,REGULAR,USD,2026-07-09,call,8.915,2026-07-04,0.35,0.03925967471,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.1314434404580447,2.6063138708815048e-05
SPY260709C00739000,2026-07-02 19:56:17+00:00,739.0,8.27,8.03,8.19,-2.5199995,-23.354954,397.0,210,0.1251918536376953,True,REGULAR,USD,2026-07-09,call,8.11,2026-07-04,0.16,0.01972872996,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.12840981486719583,0.003217961229500521
SPY260709C00740000,2026-07-02 20:09:55+00:00,740.0,7.41,7.29,7.44,-1.04,-12.307693,921.0,553,0.1228725408935546,True,REGULAR,USD,2026-07-09,call,7.365,2026-07-04,0.15,0.02036659878,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.1265709675416576,0.0036984266481029926
SPY260709C00741000,2026-07-02 20:05:15+00:00,741.0,6.37,6.53,6.73,-2.2300005,-25.930237,678.0,284,0.1209194354248047,True,REGULAR,USD,2026-07-09,call,6.630000000000001,2026-07-04,0.2,0.03016591252,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.1241710026629871,0.0032515672381824012
SPY260709C00742000,2026-07-02 20:09:32+00:00,742.0,5.91,5.84,6.03,-1.19,-16.760563,1195.0,349,0.1184170190429687,True,REGULAR,USD,2026-07-09,call,5.9350000000000005,2026-07-04,0.19,0.03201347936,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.12209206176463663,0.003675042721667937
SPY260709C00743000,2026-07-02 20:14:11+00:00,743.0,5.31,5.25,5.31,-1.9000001,-26.35229,2821.0,305,0.1146328771972656,True,REGULAR,USD,2026-07-09,call,5.279999999999999,2026-07-04,0.06,0.01136363636,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.12023588911066346,0.005603011913397862
SPY260709C00744000,2026-07-02 20:14:40+00:00,744.0,4.68,4.64,4.68,-2.4,-33.898308,1864.0,415,0.1123745989990234,True,REGULAR,USD,2026-07-09,call,4.66,2026-07-04,0.04,0.008583690987,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.11837872701745497,0.006004128018431573
SPY260709C00745000,2026-07-02 20:14:49+00:00,745.0,4.1,4.06,4.09,-1.0100002,-19.76517,2513.0,526,0.1101773553466796,False,REGULAR,USD,2026-07-09,call,4.074999999999999,2026-07-04,0.03,0.00736196319,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.11645982189645682,0.00628246654977721
SPY260709C00746000,2026-07-02 20:07:20+00:00,746.0,3.48,3.51,3.54,-1.0999999,-24.017466,1638.0,369,0.1081021807861328,False,REGULAR,USD,2026-07-09,call,3.525,2026-07-04,0.03,0.008510638298,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.11442286003874678,0.006320679252613981
SPY260709C00747000,2026-07-02 20:14:25+00:00,747.0,3.01,3.0,3.04,-1.0899999,-26.585365,2553.0,603,0.1062406271362304,False,REGULAR,USD,2026-07-09,call,3.02,2026-07-04,0.04,0.01324503311,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.11250490882863151,0.006264281692401105
SPY260709C00748000,2026-07-02 20:09:20+00:00,748.0,2.52,2.54,2.57,-1.1600001,-31.52174,2224.0,857,0.1040739007568359,False,REGULAR,USD,2026-07-09,call,2.5549999999999997,2026-07-04,0.03,0.01174168297,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.11051907955645118,0.0064451787996152865
SPY260709C00749000,2026-07-02 20:14:41+00:00,749.0,2.15,2.12,2.15,-1.06,-33.021805,1781.0,431,0.1021207952880859,False,REGULAR,USD,2026-07-09,call,2.135,2026-07-04,0.03,0.01405152225,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.10858318071071359,0.006462385422627684
SPY260709C00750000,2026-07-02 20:14:13+00:00,750.0,1.76,1.76,1.77,-1.02,-36.690647,5794.0,1127,0.1001066552734375,False,REGULAR,USD,2026-07-09,call,1.765,2026-07-04,0.01,0.00566572238,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.10685225690327324,0.006745601629835743
SPY260709C00751000,2026-07-02 20:14:39+00:00,751.0,1.44,1.43,1.45,-1.1799998,-45.038162,3244.0,513,0.0985807916259765,False,REGULAR,USD,2026-07-09,call,1.44,2026-07-04,0.02,0.01388888889,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.10519638271708702,0.006615591091110526
SPY260709C00752000,2026-07-02 20:13:09+00:00,752.0,1.17,1.15,1.17,-0.82000005,-41.20603,2888.0,729,0.0970549279785156,False,REGULAR,USD,2026-07-09,call,1.16,2026-07-04,0.02,0.01724137931,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.10367039694262051,0.006615468964104906
SPY260709C00753000,2026-07-02 20:14:52+00:00,753.0,0.94,0.92,0.93,-0.85999995,-47.77778,1619.0,466,0.0955900988769531,False,REGULAR,USD,2026-07-09,call,0.925,2026-07-04,0.01,0.01081081081,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.10238279979362849,0.006792700916675387
SPY260709C00754000,2026-07-02 20:14:36+00:00,754.0,0.73,0.72,0.73,-0.59000003,-44.69697,1305.0,380,0.0943083734130859,False,REGULAR,USD,2026-07-09,call,0.725,2026-07-04,0.01,0.01379310345,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.10105283154928,0.006744458136194106
SPY260709C00755000,2026-07-02 20:12:41+00:00,755.0,0.58,0.56,0.57,-0.56,-49.122807,1932.0,841,0.0933318206787109,False,REGULAR,USD,2026-07-09,call,0.565,2026-07-04,0.01,0.01769911504,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.10008500539557733,0.006753184716866423
SPY260709C00756000,2026-07-02 20:13:13+00:00,756.0,0.43,0.43,0.44,-0.44,-50.574715,803.0,348,0.0925383715820312,False,REGULAR,USD,2026-07-09,call,0.435,2026-07-04,0.01,0.02298850575,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.099221309975049,0.006682938393017798
SPY260709C00757000,2026-07-02 20:13:55+00:00,757.0,0.33,0.33,0.34,-0.43999997,-57.142853,1470.0,193,0.0920500952148437,False,REGULAR,USD,2026-07-09,call,0.335,2026-07-04,0.01,0.02985074627,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.09875754567715288,0.006707450462309181
SPY260709C00758000,2026-07-02 20:14:32+00:00,758.0,0.26,0.25,0.26,-0.28000003,-51.851856,888.0,156,0.0915618188476562,False,REGULAR,USD,2026-07-09,call,0.255,2026-07-04,0.01,0.03921568627,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.09833098105091148,0.006769162203255283
SPY260709C00759000,2026-07-02 20:13:44+00:00,759.0,0.19,0.19,0.2,-0.24000001,-55.813957,2098.0,336,0.0915618188476562,False,REGULAR,USD,2026-07-09,call,0.195,2026-07-04,0.01,0.05128205128,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.09827141515414288,0.0067095963064866815
SPY260709C00760000,2026-07-02 20:12:29+00:00,760.0,0.14,0.13,0.15,-0.21,-59.999996,1488.0,435,0.0913176806640625,False,REGULAR,USD,2026-07-09,call,0.14,2026-07-04,0.02,0.1428571429,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.09723887139127135,0.005921190727208855
SPY260709C00761000,2026-07-02 20:07:28+00:00,761.0,0.1,0.1,0.11,-0.15,-60.000004,1087.0,124,0.090829404296875,False,REGULAR,USD,2026-07-09,call,0.105,2026-07-04,0.01,0.09523809524,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.0972854419531441,0.006456037656269106
SPY260709C00762000,2026-07-02 20:11:19+00:00,762.0,0.07,0.07,0.08,-0.11000001,-61.11111,152.0,222,0.0903411279296875,False,REGULAR,USD,2026-07-09,call,0.075,2026-07-04,0.01,0.1333333333,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.09673137761294615,0.006390249683258645
SPY260709C00763000,2026-07-02 20:10:23+00:00,763.0,0.06,0.05,0.06,-0.05,-45.454548,128.0,81,0.090829404296875,False,REGULAR,USD,2026-07-09,call,0.055,2026-07-04,0.01,0.1818181818,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.0136986301369863,0.09678581662205062,0.005956412325175617
